Среднедушевой_доход,ВВП_на_душу,Уровень_безработицы,Индекс_промпроизводства,Рождаемость,Смертность,Инвестиции,Торговый_оборот,Стаж,Возраст,Количество_детей,Средняя_зарплата
50195.02837816861,130.70431858046146,7.174068808408537,79.47527441750785,11.042684841410656,9.97465380235795,1342.9289093042094,686.8008203579046,18,24,1,41268.18750859996
71803.01115735975,290.166037320525,5.9379044748315035,129.8091399884621,10.260093098243189,6.742306366799989,-76.8652868957306,574.6090228878907,23,57,0,62360.92944513512
46030.147501430656,201.14088928490827,2.8540331664067553,113.67044083262083,11.067006845689688,8.583888780919626,1223.4908585049259,602.3768573333058,13,23,2,53130.13353631297
90802.53749884429,189.6410682784229,4.967059725418088,101.5863068690722,10.574732188582269,8.87849552530402,680.7070874274849,403.6647760267051,41,56,1,68767.67363656535
59385.01021647509,317.98941511534787,5.20584725471432,118.95560016482003,11.518722967917778,17.135408882384514,1826.6548185892652,448.1496345529035,9,67,2,57589.85760673829
37142.63665375576,439.2002286344599,8.293001906232622,87.30526033801397,14.341917098175418,13.347473761680838,1311.5436739445477,550.3354250054388,7,47,0,47507.43387400688
33936.612529083315,391.8316606002313,11.716777285757022,108.15219068005139,11.704309615385938,14.168813572275964,1119.9288729246482,634.0383294296396,41,39,0,39380.764141958665
57237.08622864778,142.9499396376823,8.159527769173305,102.99715650578071,6.851033503270177,6.338736973194623,1243.1549966751109,107.259563067567,1,42,0,42023.080948536
46648.05822011224,201.03718634296627,2.751977842813088,103.96030122000505,14.087688558137355,9.406100712348216,500.77957356164086,202.68380394252316,2,45,0,49204.38039718926
60710.007411381375,394.0771187988216,14.45126741284665,119.08530250160152,14.921843690464861,15.661239329338862,1811.6283452640268,596.4166152103971,4,37,0,53991.031889025486
57098.56436860317,201.75126064616904,14.255416148223459,110.98738154169703,19.456170203536253,13.860322337147759,1995.6852092084523,358.4665966346795,14,56,2,50722.50852825557
48907.56631014691,277.53668500029755,12.20746406092931,104.33085494237535,6.629517900281206,12.558384163943208,1196.4567552741082,299.2418816112884,32,20,3,42027.227348024084
37298.094228973925,355.0052099024552,14.887262720334867,75.17668845657556,10.728646039450824,14.694527075800368,1795.2017842868195,211.8758519506594,36,22,2,31701.797085926653
27277.291629712032,203.16555451363647,9.078270326403418,85.59930557080804,3.753703890433038,17.907393418407445,715.425900663733,316.7474947683836,2,18,3,18617.818550916385
43302.275718994686,310.537550614596,14.51598855329168,98.15936599606414,11.659447469137628,12.336872609388848,601.4432168875096,189.64460748642628,40,32,3,35289.672419199094
62845.981914852084,166.59745050817955,2.98286552801776,101.40058561414976,8.355399105499682,13.208109407974208,1020.4623743644614,713.6641409098715,14,43,2,53237.17911238801
53211.40616195306,239.86323560487864,6.753849727397827,83.04694412989114,15.77033738447486,13.577790756193915,1217.4705191839494,396.63459220291395,20,20,3,50434.37292185625
31313.91831932018,331.9781934142537,4.929956484087956,136.1751501336763,7.676155089944254,20.176328905821975,803.0066593784397,391.30741873559236,25,57,1,42549.792400537954
52597.71388776773,140.70062664683306,4.5458300937455105,122.74591082880359,4.932450886098215,6.701931206742923,1268.884095184242,488.2115012751748,42,58,0,51943.491063847134
55779.76069593255,344.04747379603987,3.8304383356047893,109.03177480588725,8.586208777892441,15.049669044366425,1153.194741036707,544.3517753899854,8,64,3,55318.35896712224
36742.138456983004,298.03622010733187,10.091377340357957,101.08055291925618,4.073536686348588,12.65559325372281,500.84661235447254,541.8832234831959,28,59,1,34425.40534798956
52305.87658918292,355.2489954417148,12.157184124714966,96.81686545148273,12.25329836352193,14.70031517855254,1259.3965087258607,561.0432915861358,21,51,3,47383.151079726114
50873.13077669,322.39141340646614,9.517879192464688,85.72122309966647,3.804750861231039,11.027882338015827,1431.7641212607605,305.37316738137156,23,69,1,38668.843587230476
32855.44553254065,436.4140429973844,3.910515224646726,101.16220777778294,10.085372743549476,12.85310490742465,1085.7346587951954,355.3199792564708,32,22,2,51316.46845154841
55366.81040522425,312.52245026479073,12.544609009135122,103.86628810214125,3.7665645404314096,15.134231738396485,1576.324051630846,515.3547483163413,8,48,1,40958.72072996684
58411.76789552352,257.0594458874747,10.26741119312847,81.37359136777563,9.039106586390075,22.338730603131523,391.298103251524,320.891640754057,31,68,1,35244.03420897584
66245.76864762916,312.2297503032284,7.046154179650942,105.01264625867346,14.930134467413602,15.424108568206215,1233.9752110659258,399.23400519591627,37,30,1,63366.97264883017
65807.03078052355,354.3298029036388,10.763693841968818,97.67111426762877,11.081943674307386,10.455803205908474,414.8596468016126,459.81456466372214,16,60,0,56270.64090436436
29334.959480643633,304.88600703257043,5.378764730156827,71.38288663183914,7.409519185105198,11.72872095393189,442.95932088345626,517.7777623465564,40,18,0,31601.485196302372
35932.62440127316,304.0591691203882,6.487498710424736,87.09422483830747,9.906389533182749,11.639757674848438,684.5345831311049,133.3478556444698,42,39,3,36949.43004402255
57725.529008129895,229.80083121932446,13.927315960715873,93.79591699867534,10.05405061613334,7.613070482109955,528.9699082128775,507.2118474833418,27,32,1,40367.9936423476
57706.78926368313,233.7099082449052,5.776558573728465,128.31531486010286,11.417891037530216,12.009729424895689,726.0020906294311,364.9413913222412,40,43,0,56847.89238936407
57725.715294590715,159.73947282003064,8.109847486053177,108.34829686800637,5.899424910157521,15.198487245465234,892.9248446444057,506.11865662965715,41,35,0,45062.3395660269
107790.97235982082,474.95767431869393,13.571834786148191,79.96777646350162,11.777701821541992,9.177303642769616,1418.5772431656922,516.5397538532243,18,65,0,76034.20703467507
58563.35766039751,175.6136764608715,11.200377553477857,107.29054434126455,1.886825105191674,16.145447953151777,839.4204806471488,641.1872591678737,35,26,1,36258.58099115451
67033.48460270898,230.70948022040926,2.8086419401411358,76.79044016592452,8.110346342908569,14.463324463253015,207.1871466152037,603.0180471431804,15,18,2,54112.79076845256
64310.02645239804,228.15927344308025,3.9149395756266143,116.2403658083061,8.535178472645367,10.797300034086886,1570.0339232475803,601.9857493915445,27,60,2,59535.54189688973
59770.868769586974,389.4924376944441,2.1019406800349185,92.93313022273182,11.899980478213715,12.575411087986458,581.4549331924802,616.5505478749358,17,26,1,62516.97275243219
45270.96133039481,270.5050321707972,10.201983272979124,98.59545716891243,10.067892558030607,17.7949654229231,970.6397864476857,443.7068477223919,40,40,1,37457.105613423766
61384.53830739901,424.7742072673734,7.819754530335438,119.88694971313285,5.78331083843114,15.200643440517597,1223.2682534703558,404.82776305552596,2,60,1,55922.7298893699
38407.621781936425,232.65093757561314,3.7455730617295817,80.69254647123626,7.045020622548955,13.026350964694444,1099.8052092013913,530.9225624767502,31,62,1,38352.1450499847
46447.72089889987,327.8994162223802,14.453143573738016,79.04322722330514,10.596040028642221,12.286950049117047,1547.089773760738,509.8121427149534,37,19,3,36684.79597580495
42719.54678256345,216.46529467402428,8.885576411293059,91.24601010480993,9.76279797440633,13.229827211354978,1239.5015716963794,353.64006448926096,41,31,2,37067.261357798576
51228.112090794835,514.5149127773388,5.144612823467559,115.57568276528974,8.26262767109276,11.46470932617309,569.345210151446,460.7235113212402,41,55,3,59555.72957721315
84719.87850010264,181.24015809704872,8.507846425011198,77.20980886784736,8.557498631464062,6.6857514828429565,2089.281086995831,394.7355299823108,34,57,2,58932.36016989556
21991.02211112378,330.98207102270277,10.835064325556402,57.517666028341466,12.088503991477868,19.12653373160419,1097.1667316691166,271.9100637309916,34,35,0,20925.591417739044
60293.9028556177,363.3776880932098,2.9911098336563384,93.23261712386501,8.446922281392355,13.465974997598204,926.3298866892469,593.5691112064525,3,33,1,61023.105679042754
25809.261932155227,341.3799097451498,5.571149595622596,108.27611199866381,9.73572626791278,14.194441795367611,1481.9627115277854,408.27988637951336,17,46,0,42031.0128763188
42921.0220131585,281.4712341122292,12.490551381491917,118.00392624608244,16.50980976424163,12.826276750369274,1124.725472965036,707.3062386548277,14,61,0,40712.47391913247
66334.25895451049,287.0179300266574,7.9756433152345965,93.05257956871901,5.728952089348231,10.794649597826236,1199.6140964696635,156.1761594700251,14,28,1,49210.761297357625
50964.200286431944,304.38114719791093,9.105502846419833,93.82860089325996,4.444471805276024,12.442226557153688,2246.0919993003436,316.48318407349507,38,23,3,40087.171789721746
33833.82833106041,285.2997998371511,7.6266080287231,117.30851101383621,12.350768994395821,8.201815713417066,862.4392858724767,404.8958255036307,35,20,2,42015.87221019646
39270.444361100475,396.38791167949097,2.5706992543590665,71.95387450456869,7.96407081611769,19.831259494159916,841.119552991302,570.6071646443371,1,31,0,35061.398112414085
60193.96623402014,521.0523001591351,4.154747137662027,94.17218837225487,9.045287416772139,9.296464004732812,1058.2892560062319,459.92040589032774,29,19,1,62207.05756836397
39044.50052424295,244.25082149921664,7.792041303644582,102.85635834887587,7.6565308656066575,9.904101148458462,1535.7579677905192,446.5709131271127,4,49,1,38307.895419460954
53246.878843729624,163.0197020420922,4.719411050303062,106.73828081927552,9.220599577697463,11.679222386840799,246.73298490480045,230.91043111687793,33,48,2,45888.10038361793
50683.5775985572,291.17179516487454,2.6497273725758235,92.35289960213676,14.795614336289024,16.864227174557133,17.222054261747417,226.4587904155793,17,28,3,47095.346572514085
40225.99478591274,557.9709337654319,12.967445632673709,100.51661517558762,12.406385375854358,13.043526997787962,706.4423646899262,448.3756990434857,28,39,0,44258.28262311815
82159.16133987988,219.63254320302693,14.755502879133505,62.67508969880516,12.586670535660932,9.291592611908612,183.0385204703564,195.38410092724624,26,20,1,45825.96755668152
59508.78533477017,463.91168054440675,12.310857361957613,90.12627381499227,5.751318832622063,16.76301508227202,787.5843262371808,320.2183374566007,8,67,1,46320.599938807776
19622.861200135892,467.77008140764406,13.099203982160672,106.80263068831701,6.546538790341392,15.193001880356444,1251.249848064645,475.13759936287863,34,48,2,30832.651613493494
52796.814721541414,244.64117582920053,5.14570269412159,85.2655894861798,1.4827640215437192,14.615304871649357,554.6255682238682,252.65135915848361,18,50,0,39432.59772321215
40073.20302847418,356.8983079185275,14.488150681671597,100.88476332384396,7.571857536751738,15.147202723512521,286.58671160932886,640.803394354271,31,41,0,29977.228734574077
62786.50002194336,462.8396623128538,4.5600341578945685,106.70308751204047,12.870109559156976,20.183085701747352,1034.668580857674,583.5904516356835,27,18,1,66276.6628206815
38112.188923509486,262.0872259012513,14.368587534703819,94.86176198713352,11.550839547245113,19.555284685108337,1431.271742307585,164.28700024925493,16,61,3,26840.546930712102
48278.95337799651,279.64196398976384,14.932650821557363,102.55695656494856,9.335460211143628,10.939853970990114,152.51328074169373,260.14431352270196,10,32,1,31256.235898226634
57574.80918470686,241.83190860513562,11.252396474698633,85.55901152073082,9.93309914884584,17.871654978433455,1410.116199152992,57.13341332575749,40,54,1,40348.20436101442
62986.327912551824,198.5243269307133,14.754868513293685,96.9008308045593,7.933343372273783,14.1495045692767,1408.653101869163,282.61129561778,12,44,0,44264.30715372241
31995.553894163357,235.0722454933993,9.404017134372348,109.15324254383833,10.614276647205353,14.497287448413248,1477.0425510783139,514.9582714858599,22,55,1,35886.98285307806
44982.481462385775,177.60597332377435,5.374043181289174,102.35459441452652,12.297634838441844,7.923187505070015,1609.2401074358431,337.91575865877144,16,65,2,48529.65149747006
42875.82033258566,303.4083468259226,7.680946513653071,91.20203095654097,5.1523396377685815,12.488842703835411,2101.0069623298077,469.11958654239515,12,44,2,38487.10337469926
40200.06151139432,223.00267689413582,9.716292159924217,103.36324606436189,10.898943063512045,10.561529228990306,821.9539756904724,171.6498522577384,11,61,0,39830.61094160762
76481.81360421646,323.37859117907476,2.9500603063511948,110.71914685954927,12.797304612864002,15.484176444679928,1054.785790038929,519.6962881872857,20,29,2,71164.33976636072
56074.725664414334,144.41043537963728,10.090462440024199,69.25088082133783,8.754699133109892,16.213241501208415,791.7807833759872,316.73361581074755,1,20,0,35754.17577932174
31086.740684974324,333.0880232214457,14.75531187790983,117.38611097433846,12.10210183636175,6.776540946951066,1000.9884223779054,401.82545234243577,27,47,1,34956.79334822235
63767.92920582164,383.35289616089244,4.471399447188459,94.95617891978392,18.44396333341766,12.933895407987189,1766.4366778181559,386.0688247910421,3,49,0,66501.94563890883
81832.3429551895,100.62643574285445,12.303736511748983,106.38234899860345,9.686971621039325,16.365584514382757,327.4927580346656,209.26772186615742,12,40,1,45145.94579367685
65486.97890826721,337.40565698475723,13.802684319135052,117.95870385467842,11.179921150015971,12.439963113059665,569.4751639172123,227.03735023903266,30,19,2,50294.440429456496
27209.4505106898,422.7668992473292,14.26812070666287,79.42489454154301,7.785828749015826,15.187190935007093,1688.5904682522805,545.1691703505139,9,24,1,25228.803278111478
42736.48890700623,179.03589813087945,14.481762857270814,89.3583849635868,10.543753487806152,14.053496402881253,1510.018253451045,459.84882362525434,37,51,3,28673.487339440024
69003.66723779934,467.2572386837703,8.778975303379134,95.67176956186442,11.380814874946912,14.024980695857879,818.434176591461,557.507356233014,1,49,0,58553.14127967091
39384.958015718286,341.90190093660453,14.705002803889547,88.24369718313358,10.584527020810414,12.186055065795108,1427.20100056036,448.69873532537775,42,56,1,33333.97496105355
56657.291422193426,229.49881442415912,11.845032692747704,126.02404863755213,6.94091404087343,9.350257587592871,1170.6079212460165,421.44859522138245,4,49,3,44994.57030235556
61619.510801440054,294.4230922342294,4.1017286710805045,87.1484185925981,10.619085313976353,9.635409557724918,1750.1373045004939,141.09840719998505,15,60,1,58899.238901013116
36096.04292632875,355.83269125217225,8.19970138408361,91.66679830769701,14.386587816152911,15.128057543365951,1037.2547969133864,359.4449954858245,27,60,1,42080.17750757207
49107.119659072996,307.60053914124114,11.338305279836051,103.06583547404465,11.345907293543583,13.05837476655665,1512.8160569362913,395.8923519394384,8,31,1,44242.7817309549
1380.9898989639114,353.87559924463693,5.215424105648083,81.96775710885866,12.885961567215523,12.584463266178325,2321.00595524631,692.9660797408861,23,20,1,31333.37739551692
34634.185379985654,207.9326406920634,10.327997386135536,94.06478932365604,9.288964089962118,11.728329873032942,1299.0495775237332,503.0434948148016,15,63,1,30931.214408688546
46211.4777291026,316.93608240360777,10.66580622760605,104.76179891875263,12.249700718271132,12.084433463557744,1024.6640828974218,630.4091772564293,27,49,1,45040.47874156345
31283.252270527257,158.62855030950197,4.115096669511356,95.00709393426233,10.837803514649577,16.140735383464417,1361.2234926104898,489.6306558842092,31,60,2,37291.51616489746
74486.16955897454,288.87739386513,9.346109061885832,98.59919711650078,7.147267810938304,11.99426775439592,817.3595708980575,293.30451595757813,39,53,0,50436.656461539926
28547.87933059051,209.60923585352103,12.0311498427219,92.06001831327444,10.955563014396624,8.976805860095293,2193.983852762366,417.5686324224777,8,34,2,34516.04407597773
43399.332699545244,226.44700574102336,8.485643638967245,77.2829453622885,7.024910009679068,15.23095532662052,1090.0355188479907,435.43354693963494,30,65,0,31808.3980766502
51961.10865929137,423.60931752104375,2.1573405180893968,104.82389817008858,8.101359175345625,12.385370008405848,863.5333398872435,259.1266645343977,42,20,1,56640.02224314057
71619.09933599173,409.1310120594269,2.1175000980307983,126.32399607470862,10.567984921877123,13.09418759659833,582.1554974899818,342.3418935110618,18,27,3,72467.765982773
28462.06773230841,360.91381209071767,6.641381471610158,100.27602446175158,10.891732820140373,17.82273491919853,1548.6100958032193,369.1349509484242,4,64,2,40949.94012537342
67447.45628232439,190.76872353274211,14.040522889613166,103.37896175871325,6.432302604768613,12.938318327948478,1433.5937064138693,640.8429748847677,43,57,1,43726.655242199966
50153.4959152938,268.3591550305198,4.972798134846914,110.39084132675289,13.161957313548628,13.867551019356176,751.3228142929534,87.88892119135323,22,35,0,50406.084768352994
35277.37023428074,421.30976999791835,10.246727955331933,80.96004255179952,11.71601883490142,9.463229526105025,1288.2256725612115,580.8727631074065,3,20,0,42634.880671978244
56931.55211394906,314.1716913639905,4.886986319013167,125.53771987194409,7.885814693167348,12.34099164294712,245.72201589357178,259.4807147560926,15,56,0,54834.973726035234
52985.895433602054,531.9329539981694,6.181709865574132,103.03493194634203,5.387245610652474,14.828578135625804,1092.4852875365782,194.18812190955788,35,27,0,51295.59159062071
40996.74684261808,339.3317839394372,13.024547164819293,124.47785348633664,9.565286262755706,8.333878798476274,1226.3781760383472,576.9913195057696,38,69,0,41282.55572859676
51047.031274850284,319.2049116490032,11.475198749509309,89.00450506714016,8.66216885841652,13.602535279347128,1853.6649047796113,509.78471038515715,33,26,1,38604.67499426661
44220.2960470736,269.0883535797499,3.240190605071738,127.27092883836737,10.339421371159068,13.302373217934418,614.5905986356553,588.1778053571785,14,63,3,51663.9881303403
51702.76017876872,313.3540904782282,7.573126272823637,111.62733241052175,8.9106500165333,13.123862366762317,360.82368559883787,520.1052921318366,1,63,3,46744.61235546622
59931.9601178157,284.7530163619456,2.379206927388438,108.29560128778537,3.9776294177649705,16.11147669597473,552.2860195374792,708.9767502606103,26,28,1,53982.56959430874
73790.25224218029,370.81086766885903,8.251571905839118,103.51036681529722,8.834959185096524,14.003315544545565,331.71574984254005,483.8085755416728,8,50,2,57791.63660427424
31432.767517597265,395.6702316794584,10.611642152113886,96.27207072888326,9.08314266679506,17.434215695069334,1668.3286788794917,376.52839358152625,16,53,0,38012.65980353343
81995.500619844,221.40105394920505,3.5405341067759704,118.0079748771081,11.900983074322177,10.019231453217891,1774.3196475120183,451.4389565982014,38,43,1,71436.53950990389
20718.68300716247,166.8767046442222,5.755504205819154,102.1053980477207,7.905400976166851,13.407773701655044,1160.1082889744143,586.5203692518945,10,44,2,31665.724870716756
47723.22357446625,116.37946268967033,7.17187613152804,70.49395444619272,15.036024020117699,13.253400359169841,1610.6474728425742,283.09370121098243,42,55,1,40388.5936121851
58824.75809726865,350.7991326912544,13.953903320528646,83.24220307439496,4.265078348044729,9.79223651873476,1066.9791902901177,302.21671262029287,37,39,3,40533.73069653418
54214.87801602549,189.66333938261263,14.912315200498533,97.21231371710878,13.933502493407874,15.868885006274038,952.444176149617,353.6559978103139,26,43,0,34930.78373768399
40659.50720269109,84.71094070475172,2.583846886943006,104.64998474748333,9.327043087365686,19.974019917558454,833.4811904731191,84.31258018520015,28,39,0,38079.329103670294
46878.16624464087,338.8578604530964,11.893103005440096,99.15117266650157,12.578754617030668,12.948981776548507,844.8045043112172,420.711761262632,12,22,1,38495.643364932665
42604.985980117504,549.299951743279,6.832412863230462,118.28456184690495,10.239404452176199,14.5150632648213,226.0992218454844,117.08069440734607,20,52,3,50088.96272179637
41159.52864583683,299.39290884601064,7.101956420983241,70.73347203942063,13.418666608076407,13.253555427445981,1132.1273818036696,407.95889693989284,14,19,3,42175.74373156129
62744.03145531537,383.8490774451642,11.805444653511294,102.1538190475774,8.837914106341566,10.859245990278472,979.8330448929781,529.7934634202875,35,52,3,49727.80917195485
55355.23228947571,308.1829358547565,13.939543617890312,72.73031161919268,6.704138724466564,7.537719166593951,1372.6803620389378,328.46853090342466,29,26,0,36127.52482513848
39606.35607109019,290.1110346808857,14.36207172853313,111.39568443226253,14.26151286181319,10.882679550713904,1046.7617482193048,651.5673805280306,12,68,3,41173.17108004211
63493.99813149876,391.90764829877685,9.502593618498171,98.58311928336995,9.659558062353577,8.824124857144806,918.6481492154542,180.92486508722683,18,68,1,53997.44917017228
54609.49281314914,270.97254558113485,6.6425750709065365,106.29414958036178,10.664675420872632,18.112306234177353,564.4034849961847,578.6891022447749,44,66,0,46565.22033441895
62192.931782584405,326.7392314071903,12.23813811616413,87.0417555911535,13.704255742134386,12.654670918230282,1036.0766184108807,501.27055846103815,2,35,2,49365.23947366264
59444.432628854185,332.16978061960134,5.263017982409903,119.19197397486627,6.9041342737166955,11.962242012858487,1369.118615408081,142.59501275339665,2,60,3,61654.77901980537
37565.07483616892,233.1909546356951,9.33296237483573,115.62586996088277,11.786472692917773,15.667461474363417,428.33050445806964,806.6191448560799,17,29,1,40290.02076872317
41597.284397045456,399.2042349536523,6.661519999823351,108.75316454517832,8.230315730611327,9.634746691432337,1043.7368768403696,390.4382071744051,10,20,0,50061.50821828275
61209.40407684893,282.5040243304591,10.536203958202389,98.05724129704839,9.603491933066884,10.699407885986343,1116.521475764742,268.3773966766553,18,35,1,49305.40646374386
59155.55398150197,224.4254840507155,5.12518586761559,108.69785927942698,10.216836896152866,13.204216807745864,640.9676081908678,188.93692078239746,22,55,2,51990.52736816343
49686.47609053778,353.65098435704033,4.490708294552735,89.39661148018976,5.499334415659192,16.086306974270443,706.0718475459998,366.9972958510489,19,24,0,39498.39964504371
51759.91074963173,210.15320182089627,13.937108126780682,112.83333488531068,7.6634888715386955,14.505055135506364,1115.3054243831073,380.88896914150604,1,50,1,35463.524471637014
69164.97343682637,302.81811573691283,3.3234478783439796,124.74221341485881,14.053218677239418,13.744975427547647,433.28949085368856,415.39682928094965,24,23,1,65304.32282422711
41126.42916746255,299.08810033557967,8.577452800554111,116.05915839968779,12.658573565754388,13.234353205708048,1174.9618576246962,355.33057656640597,36,35,1,41970.668161319016
58206.460717550566,408.5895565831578,4.871086178519116,89.05596295288886,9.812081268018295,14.200707566580325,552.3228131704,494.983796517264,25,62,0,51375.494524877766
46967.110213491585,347.46982328799527,2.506089523233677,105.42125975909654,10.729370375538679,13.604958715387763,1531.4268465166083,341.85552510051303,36,39,1,51171.362803551136
46734.78195159169,297.4973041254856,2.468244637788543,80.60287684362028,9.117272483090627,9.910083175669193,2168.91387269415,109.75538241392934,31,68,2,51400.23748847759
66481.65277980786,381.7766299200287,4.277883037375755,108.58585466763513,14.069750157483947,13.138237664899455,569.6215991490901,377.5957756525538,31,56,0,65950.63719327653
62381.245234820446,439.0207549017313,13.268014608578003,106.75905119293809,9.398942266617508,9.778934023246743,1267.1039311873374,44.878351994008256,2,68,2,54165.683151903264
62202.644540009576,355.7810306351862,5.672223671701347,71.95275490701754,10.695526276404545,13.243247628702472,636.6290475589904,453.06559463370843,19,26,1,52665.707244816906
69582.18210731493,301.03526198433804,14.355969217478844,82.57324234131454,13.438090432426195,11.558056175535276,1520.4770868988949,253.1049654576047,12,52,0,48249.07058835178
50315.05762449138,168.81637676498406,9.561089808859517,95.75291654884349,7.66788554546228,20.618144868348583,367.37079545739243,424.50405323737004,10,40,1,29085.690491727706
60229.294569424455,193.48863369246274,7.67598446699396,95.48710379288761,14.676367553490682,12.880316848744863,1240.2933792138563,597.1112472286907,31,29,1,49021.523040617045
45345.99865109816,269.47752956453326,9.54115485070291,81.85784596871792,5.408615770769869,8.787281301215234,563.5055165553237,257.6876957098,22,69,2,32066.523169655648
54862.49528732663,239.04877978407168,8.717079007941482,105.83468094028275,14.888926393338396,12.597459367969225,896.5077054508156,559.1884387768177,23,41,2,48919.75633401586
48047.85418448473,281.3028697014554,11.864091298845228,103.77210413410768,8.881973248144076,14.558076236913664,484.4873624263465,334.99156499707703,23,67,3,36878.21556982772
51454.93947489077,305.6649924897107,5.67244885764708,97.08596302032221,9.271903756524155,18.02009183845757,1411.1752354478767,662.9792203098377,15,57,1,46394.0173165542
58927.3553815537,352.96927543567307,6.589655090803931,88.66312749762456,4.329969486451171,11.231642800183845,581.5098227802066,345.227108020268,26,26,3,47528.892910331095
37726.689751497914,292.95012219409085,13.62322593293226,115.73060689624845,8.635615847866921,8.25271607792908,1275.9821296659138,273.9260521739963,3,30,1,36182.22619135894
81385.8091352819,348.6501643826202,14.303934670955272,124.83110669632443,6.880580406919347,15.450511034292944,827.9509858688335,503.08576755929323,23,57,1,55547.72972644733
34909.73927750447,306.44744148101205,13.603256957324168,92.74657774230194,8.177060963879581,8.858203882301046,942.7638141005685,334.63154055645464,20,59,2,33012.79404267916
31787.17080818402,102.45334336461286,7.452823921445076,90.81749624267769,9.588067102633362,11.691533675477546,1073.8779537000642,273.78257288064873,40,34,1,28048.99718607438
67371.66310250101,206.06646061812455,12.144751539089462,107.36811498117994,12.873374843418716,12.227138543467017,619.0876641705756,328.3240223944313,39,24,2,50158.50542129737
61874.94040944404,285.59124442783843,8.192364532914285,94.6295593037952,10.622810054201878,12.791099640099675,1105.1835567704434,393.30902017254976,8,34,1,51324.83443465523
59361.79725578232,179.03052571588924,8.468018077899329,97.90904199005149,10.923029960203342,15.067493371223007,1765.1672821772054,601.3270196867281,18,67,1,48119.15894803551
59425.1826389642,359.99287299962043,4.660841417744692,111.09479727587006,6.713441833463313,10.949097153140837,610.9526070836429,109.88683818106347,41,41,0,56397.84614441688
49816.29840729628,453.07508323436974,9.684693942360713,71.3596586873906,7.3577377311918095,12.178812243499717,1585.9050716369225,403.4620988425631,6,19,1,45920.05078221844
36541.18442771253,421.8761851697317,4.419766670793523,119.77453487279004,15.396175055053936,12.957188941151834,1749.048816743892,493.73553919810644,27,52,0,55065.03839914794
51137.068372905895,278.6557129069792,6.310341087873519,101.09020786494013,7.7943968957102605,13.448793872556363,591.922505485978,429.01728624876944,36,45,3,44644.80833674041
39842.574327318325,449.0726136849952,13.115392621059158,93.82760283156729,14.968624756171888,13.293481524123768,272.47269745472397,596.4797754150302,15,36,0,40959.443057323486
64626.796001266266,314.86674572021116,4.691985519741118,98.66148768667827,9.2708164033574,14.30801732566774,1150.9804500858822,388.8482005362214,37,50,2,56306.311349255615
47794.13927746792,266.29140288819605,2.9250577072546267,99.43644032530779,10.006863808430513,15.531518528925211,726.2962386165635,372.3172836721082,5,38,1,49177.65810841429
37617.54204811233,238.65973364590602,2.897098703966612,74.03198044832612,13.211095480689789,14.177902346952903,1934.3016095815012,488.8494320520015,39,27,0,45837.54483036206
45179.2123752051,269.7530313511872,14.230198766540402,122.42407341179853,13.81567726581597,14.360756570527656,1017.4037702499161,414.89707224270245,9,63,3,44824.93674044835
56193.97181413436,261.1823181458771,8.58996569350385,100.61988448405927,9.667562319162737,8.253330499760567,598.9002959824104,341.43868925792935,7,62,2,44569.21694187724
41544.13170794038,317.0416222375488,7.322356933621238,106.64503195671062,8.835270839435383,13.15068309749704,426.4202444941443,477.42160593795694,41,26,2,41290.416392670806
37666.69406650353,316.0573981049865,12.54142155310294,114.27324655861064,9.832238654433361,14.438522644004825,1544.9524795454151,302.12075601750325,20,55,0,35918.82589006105
53655.30817237868,300.30460201534146,12.865737062836708,84.68256313659549,11.013872584696355,15.186823583711352,714.4080129579067,308.32342719710095,10,23,1,39804.746580153405
53674.49856663084,343.69381697463496,6.31848343050286,107.10207848552842,12.673911060609267,10.922947677298618,1021.9143997302141,320.80089673515795,26,68,1,51874.146438918135
42395.85236943305,419.0646274786341,11.017034747159338,95.9853836365181,10.012689576982455,11.022882175334065,1477.9013725562404,602.9603740249611,4,59,2,44880.479935582815
42934.425415725156,394.9554135441324,12.024596606074525,112.7015616282474,11.856658894069461,11.277697974149206,757.8708240345849,-83.15245339785702,38,52,0,41613.052059341484
53480.74906036454,151.51020315500966,10.510458929257409,68.09158869472756,14.915079196812822,14.60924169967403,977.0355856299196,459.33982521444136,24,35,1,37356.69756659005
28278.734877540137,44.60788650980453,3.970735972401292,98.51358549638097,11.143928836794354,16.101643164772625,991.7157950887399,405.1407721300333,14,36,1,28856.677017611142
28888.043384351673,393.4319911239274,13.386480085721741,90.95769016324057,10.934958568014334,11.777619678125195,1341.6622557580458,147.86943111428195,41,22,2,31254.35156777574
39223.33668121346,163.3121301584579,9.008229185568112,106.48394425951233,5.443267524729796,15.723886940881147,1295.372167755163,446.4590168704003,1,42,3,34686.843702625105
46798.292724322295,277.52345981073165,5.6721415428100475,107.05066281052304,2.1078095895128097,13.370439427493782,889.9431343725857,471.3627987747298,17,28,2,40876.12926091049
54663.61348397007,182.98869739406405,7.527966410690021,89.38561157766961,11.165127187690505,12.627142668512692,1031.824530748259,488.44588470361,24,27,3,46404.72058777765
72130.34325424329,119.80195624199803,2.488424175185796,89.31739203735935,9.715527306157384,12.365847310546092,814.1104942382558,2.2257905432576877,27,34,1,58672.879738203825
62864.89434803029,354.14627282047877,3.662268415891428,98.34001947164006,8.455651975255774,15.239834093806472,261.1937965402776,604.9584117781658,7,53,1,55602.71350581016
